numero_ata;numero_item;codigo_unidade;nome_unidade;tipo_participacao;qtd_reservada;saldo_remanejamento;qtd_empenhada;saldo_empenho;data_atualizacao_saldo
00010/2023;00014;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00010/2023;00014;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;6.0;0.0;6.0;0.0;2025-11-05T12:05:55
00010/2023;00014;158449;INST. FED. DO MS/CAMPUS CAMPO GRANDE;PARTICIPANTE;10.0;5.0;5.0;5.0;2025-11-05T12:05:55
00010/2023;00014;158450;INST. FED. DO MS/CAMPUS CORUMBA;PARTICIPANTE;4.0;0.0;4.0;0.0;2025-11-05T12:05:55
00010/2023;00014;158454;INST. FED. DO MS/CAMPUS TRES LAGOAS;PARTICIPANTE;2.0;0.0;2.0;0.0;2025-11-05T12:05:55
00010/2024;00001;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;60.0;40.09938;19.90062;40.09938;2025-11-20T04:41:00
00010/2024;00002;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;600.0;600.0;0.0;600.0;2025-11-20T04:41:00
00010/2024;00003;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;150.0;150.0;0.0;150.0;2025-11-20T04:41:00
00010/2024;00004;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;90.0;90.0;0.0;90.0;2025-11-20T04:41:00
00010/2024;00005;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;225.0;225.0;0.0;225.0;2025-11-20T04:41:00
00010/2024;00006;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00010/2024;00006;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;12.0;3.0;9.0;3.0;2025-11-20T04:41:00
00010/2024;00007;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00010/2024;00007;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;48.0;16.0;32.0;16.0;2025-11-20T04:41:00
00010/2024;00008;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00010/2024;00008;158449;INST. FED. DO MS/CAMPUS CAMPO GRANDE;PARTICIPANTE;12.0;3.25;8.75;3.25;2025-11-20T04:41:00
00010/2024;00009;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00010/2024;00009;158449;INST. FED. DO MS/CAMPUS CAMPO GRANDE;PARTICIPANTE;144.0;48.0;96.0;48.0;2025-11-20T04:41:00
00010/2024;00010;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00010/2024;00010;158449;INST. FED. DO MS/CAMPUS CAMPO GRANDE;PARTICIPANTE;144.0;45.0;99.0;45.0;2025-11-20T04:41:00
00010/2024;00011;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00010/2024;00011;158449;INST. FED. DO MS/CAMPUS CAMPO GRANDE;PARTICIPANTE;72.0;20.0;52.0;20.0;2025-11-20T04:41:00
00010/2024;00012;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00010/2024;00012;158449;INST. FED. DO MS/CAMPUS CAMPO GRANDE;PARTICIPANTE;72.0;0.0;123.0;-51.0;2025-11-20T04:41:00
00010/2024;00013;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00010/2024;00013;158450;INST. FED. DO MS/CAMPUS CORUMBA;PARTICIPANTE;12.0;1.0;11.0;1.0;2025-11-20T04:41:00
00010/2024;00014;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00010/2024;00014;158450;INST. FED. DO MS/CAMPUS CORUMBA;PARTICIPANTE;96.0;15.0;81.0;15.0;2025-11-20T04:41:00
00010/2024;00015;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00010/2024;00015;158450;INST. FED. DO MS/CAMPUS CORUMBA;PARTICIPANTE;24.0;0.0;24.0;0.0;2025-11-20T04:41:00
00010/2024;00016;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00010/2024;00016;158450;INST. FED. DO MS/CAMPUS CORUMBA;PARTICIPANTE;24.0;0.0;24.0;0.0;2025-11-20T04:41:00
00010/2024;00017;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00010/2024;00017;158450;INST. FED. DO MS/CAMPUS CORUMBA;PARTICIPANTE;36.0;0.0;36.0;0.0;2025-11-20T04:41:00
00010/2024;00018;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00010/2024;00018;158451;INST. FED. DO MS/CAMPUS COXIM;PARTICIPANTE;12.0;12.0;;;
00010/2024;00019;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00010/2024;00019;158451;INST. FED. DO MS/CAMPUS COXIM;PARTICIPANTE;240.0;240.0;;;
00010/2024;00020;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00010/2024;00020;158451;INST. FED. DO MS/CAMPUS COXIM;PARTICIPANTE;120.0;120.0;;;
00010/2024;00021;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00010/2024;00021;158451;INST. FED. DO MS/CAMPUS COXIM;PARTICIPANTE;48.0;48.0;;;
00010/2024;00022;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00010/2024;00022;158451;INST. FED. DO MS/CAMPUS COXIM;PARTICIPANTE;72.0;72.0;;;
00010/2024;00023;155848;INST.FED.DO MS/CAMPUS DOURADOS;PARTICIPANTE;12.0;0.0;13.0;-1.0;2025-11-20T04:41:00
00010/2024;00023;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00010/2024;00024;155848;INST.FED.DO MS/CAMPUS DOURADOS;PARTICIPANTE;120.0;0.0;133.0111;-13.0111;2025-11-20T04:41:00
00010/2024;00024;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00010/2024;00025;155848;INST.FED.DO MS/CAMPUS DOURADOS;PARTICIPANTE;12.0;0.0;13.11911;-1.11911;2025-11-20T04:41:00
00010/2024;00025;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00010/2024;00026;155848;INST.FED.DO MS/CAMPUS DOURADOS;PARTICIPANTE;48.0;0.0;57.02178;-9.02178;2025-11-20T04:41:00
00010/2024;00026;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00010/2024;00027;155848;INST.FED.DO MS/CAMPUS DOURADOS;PARTICIPANTE;96.0;0.0;106.36;-10.36;2025-11-20T04:41:00
00010/2024;00027;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00010/2024;00028;155850;INST.FED.DO MS/CAMPUS JARDIM;PARTICIPANTE;12.0;12.0;;;
00010/2024;00028;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00010/2024;00029;155850;INST.FED.DO MS/CAMPUS JARDIM;PARTICIPANTE;180.0;180.0;;;
00010/2024;00029;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00010/2024;00030;155850;INST.FED.DO MS/CAMPUS JARDIM;PARTICIPANTE;72.0;72.0;;;
00010/2024;00030;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00010/2024;00031;155850;INST.FED.DO MS/CAMPUS JARDIM;PARTICIPANTE;48.0;48.0;;;
00010/2024;00031;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00010/2024;00032;155850;INST.FED.DO MS/CAMPUS JARDIM;PARTICIPANTE;84.0;84.0;;;
00010/2024;00032;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00010/2024;00033;155849;INST.FED.DO MS/CAMPUS NAVIRAI;PARTICIPANTE;12.0;4.0;8.0;4.0;2025-05-27T10:41:41
00010/2024;00033;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00010/2024;00034;155849;INST.FED.DO MS/CAMPUS NAVIRAI;PARTICIPANTE;240.0;80.0;160.0;80.0;2025-05-27T10:41:44
00010/2024;00034;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00010/2024;00035;155849;INST.FED.DO MS/CAMPUS NAVIRAI;PARTICIPANTE;120.0;40.0;80.0;40.0;2025-05-27T10:41:48
00010/2024;00035;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00010/2024;00036;155849;INST.FED.DO MS/CAMPUS NAVIRAI;PARTICIPANTE;48.0;16.0;32.0;16.0;2025-05-27T10:41:50
00010/2024;00036;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00010/2024;00037;155849;INST.FED.DO MS/CAMPUS NAVIRAI;PARTICIPANTE;72.0;24.0;48.0;24.0;2025-05-27T10:41:53
00010/2024;00037;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00010/2024;00038;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00010/2024;00038;158452;INST. FED. DO MS/CAMPUS NOVA ANDRADINA;PARTICIPANTE;12.0;4.0;8.0;4.0;2025-05-27T10:41:54
00010/2024;00039;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00010/2024;00039;158452;INST. FED. DO MS/CAMPUS NOVA ANDRADINA;PARTICIPANTE;240.0;80.0;160.0;80.0;2025-05-27T10:41:58
00010/2024;00040;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00010/2024;00040;158452;INST. FED. DO MS/CAMPUS NOVA ANDRADINA;PARTICIPANTE;48.0;16.0;32.0;16.0;2025-05-27T10:42:00
00010/2024;00041;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00010/2024;00041;158452;INST. FED. DO MS/CAMPUS NOVA ANDRADINA;PARTICIPANTE;48.0;16.0;32.0;16.0;2025-05-27T10:42:02
00010/2024;00042;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00010/2024;00042;158452;INST. FED. DO MS/CAMPUS NOVA ANDRADINA;PARTICIPANTE;96.0;32.0;64.0;32.0;2025-05-27T10:42:06
00010/2024;00043;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00010/2024;00043;158453;INST. FED. DO MS/CAMPUS PONTA PORA;PARTICIPANTE;12.0;12.0;;;
00010/2024;00044;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00010/2024;00044;158453;INST. FED. DO MS/CAMPUS PONTA PORA;PARTICIPANTE;240.0;240.0;;;
00010/2024;00045;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00010/2024;00045;158453;INST. FED. DO MS/CAMPUS PONTA PORA;PARTICIPANTE;144.0;144.0;;;
00010/2024;00046;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00010/2024;00046;158453;INST. FED. DO MS/CAMPUS PONTA PORA;PARTICIPANTE;144.0;144.0;;;
00010/2024;00047;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00010/2024;00047;158453;INST. FED. DO MS/CAMPUS PONTA PORA;PARTICIPANTE;120.0;120.0;;;
00010/2024;00048;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00010/2024;00048;158454;INST. FED. DO MS/CAMPUS TRES LAGOAS;PARTICIPANTE;12.0;12.0;;;
00010/2024;00049;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00010/2024;00049;158454;INST. FED. DO MS/CAMPUS TRES LAGOAS;PARTICIPANTE;264.0;264.0;;;
00010/2024;00050;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00010/2024;00050;158454;INST. FED. DO MS/CAMPUS TRES LAGOAS;PARTICIPANTE;144.0;144.0;;;
00010/2024;00051;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00010/2024;00051;158454;INST. FED. DO MS/CAMPUS TRES LAGOAS;PARTICIPANTE;48.0;48.0;;;
00010/2024;00052;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00010/2024;00052;158454;INST. FED. DO MS/CAMPUS TRES LAGOAS;PARTICIPANTE;84.0;84.0;;;
00010/2025;00001;155849;INST.FED.DO MS/CAMPUS NAVIRAI;PARTICIPANTE;1.0;0.0;2.0;-1.0;2025-11-24T10:58:31
00010/2025;00001;155850;INST.FED.DO MS/CAMPUS JARDIM;PARTICIPANTE;2.0;2.0;;;
00010/2025;00001;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00010/2025;00001;158449;INST. FED. DO MS/CAMPUS CAMPO GRANDE;PARTICIPANTE;2.0;0.0;4.0;-2.0;2025-10-29T14:37:29
00010/2025;00001;158451;INST. FED. DO MS/CAMPUS COXIM;PARTICIPANTE;1.0;1.0;;;
00010/2025;00001;158452;INST. FED. DO MS/CAMPUS NOVA ANDRADINA;PARTICIPANTE;2.0;2.0;;;
00010/2025;00001;158453;INST. FED. DO MS/CAMPUS PONTA PORA;PARTICIPANTE;1.0;1.0;;;
00010/2025;00001;158454;INST. FED. DO MS/CAMPUS TRES LAGOAS;PARTICIPANTE;3.0;3.0;;;
00010/2025;00001;720305;CENTRO TECNOLOGICO DA MARINHA NO RIO DE JANEI;NÃO PARTICIPANTE;1.0;;2.0;-1.0;2025-11-06T11:27:13
00011/2023;00037;155848;INST.FED.DO MS/CAMPUS DOURADOS;PARTICIPANTE;2.0;2.0;;;
00011/2023;00037;155849;INST.FED.DO MS/CAMPUS NAVIRAI;PARTICIPANTE;1.0;0.0;1.0;0.0;2025-10-28T15:00:49
00011/2023;00037;155850;INST.FED.DO MS/CAMPUS JARDIM;PARTICIPANTE;1.0;0.0;1.0;0.0;2025-10-28T15:00:49
00011/2023;00037;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00011/2023;00037;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;1.0;0.0;1.0;0.0;2025-10-28T15:00:49
00011/2023;00037;158449;INST. FED. DO MS/CAMPUS CAMPO GRANDE;PARTICIPANTE;3.0;2.0;1.0;2.0;2025-10-28T15:00:49
00011/2023;00037;158450;INST. FED. DO MS/CAMPUS CORUMBA;PARTICIPANTE;1.0;0.0;1.0;0.0;2025-10-28T15:00:49
00011/2023;00037;158451;INST. FED. DO MS/CAMPUS COXIM;PARTICIPANTE;4.0;0.0;4.0;0.0;2025-10-28T15:00:49
00011/2023;00037;158452;INST. FED. DO MS/CAMPUS NOVA ANDRADINA;PARTICIPANTE;9.0;0.0;9.0;0.0;2025-10-28T15:00:49
00011/2023;00037;158454;INST. FED. DO MS/CAMPUS TRES LAGOAS;PARTICIPANTE;6.0;0.0;6.0;0.0;2025-10-28T15:00:49
00011/2023;00038;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00011/2023;00038;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;2.0;0.0;2.0;0.0;2025-10-28T15:00:52
00011/2023;00038;158449;INST. FED. DO MS/CAMPUS CAMPO GRANDE;PARTICIPANTE;1.0;0.0;1.0;0.0;2025-10-28T15:00:52
00011/2023;00038;158450;INST. FED. DO MS/CAMPUS CORUMBA;PARTICIPANTE;1.0;0.0;1.0;0.0;2025-10-28T15:00:52
00011/2023;00038;158451;INST. FED. DO MS/CAMPUS COXIM;PARTICIPANTE;4.0;0.0;4.0;0.0;2025-10-28T15:00:52
00011/2023;00039;154580;INSTITUTO FEDERAL BAIANO - CAMPUS ITAPETINGA;NÃO PARTICIPANTE;2.0;;2.0;0.0;2025-10-28T15:00:54
00011/2023;00039;155848;INST.FED.DO MS/CAMPUS DOURADOS;PARTICIPANTE;2.0;2.0;;;
00011/2023;00039;155849;INST.FED.DO MS/CAMPUS NAVIRAI;PARTICIPANTE;5.0;0.0;5.0;0.0;2025-10-28T15:00:54
00011/2023;00039;155850;INST.FED.DO MS/CAMPUS JARDIM;PARTICIPANTE;2.0;0.0;2.0;0.0;2025-10-28T15:00:54
00011/2023;00039;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00011/2023;00039;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;2.0;0.0;2.0;0.0;2025-10-28T15:00:54
00011/2023;00039;158449;INST. FED. DO MS/CAMPUS CAMPO GRANDE;PARTICIPANTE;12.0;5.0;7.0;5.0;2025-10-28T15:00:54
00011/2023;00039;158450;INST. FED. DO MS/CAMPUS CORUMBA;PARTICIPANTE;3.0;0.0;3.0;0.0;2025-10-28T15:00:54
00011/2023;00039;158451;INST. FED. DO MS/CAMPUS COXIM;PARTICIPANTE;4.0;0.0;4.0;0.0;2025-10-28T15:00:54
00011/2023;00039;158453;INST. FED. DO MS/CAMPUS PONTA PORA;PARTICIPANTE;3.0;0.0;3.0;0.0;2025-10-28T15:00:54
00011/2023;00039;158454;INST. FED. DO MS/CAMPUS TRES LAGOAS;PARTICIPANTE;4.0;0.0;4.0;0.0;2025-10-28T15:00:54
00011/2024;00001;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00011/2024;00001;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;1131.0;1131.0;0.0;1131.0;2025-11-20T04:41:00
00011/2024;00002;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00011/2024;00002;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;174.0;174.0;0.0;174.0;2025-11-20T04:41:00
00011/2024;00004;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00011/2024;00004;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;36.0;36.0;0.0;36.0;2025-11-20T04:41:00
00011/2024;00007;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00011/2024;00007;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;348.0;348.0;0.0;348.0;2025-11-20T04:41:00
00011/2024;00009;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00011/2024;00009;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;29.0;0.0;30.0;-1.0;2025-11-20T04:41:00
00011/2024;00010;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00011/2024;00010;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;1160.0;1160.0;0.0;1160.0;2025-11-20T04:41:00
00011/2024;00011;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00011/2024;00011;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;261.0;111.0;150.0;111.0;2025-11-20T04:41:00
00011/2024;00012;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00011/2024;00012;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;580.0;580.0;0.0;580.0;2025-11-20T04:41:00
00011/2024;00013;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00011/2024;00013;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;914.0;914.0;0.0;914.0;2025-11-20T04:41:00
00011/2024;00014;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00011/2024;00014;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;580.0;120.0;460.0;120.0;2025-11-20T04:41:00
00011/2024;00015;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00011/2024;00015;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;2767.0;2767.0;0.0;2767.0;2025-11-20T04:41:00
00011/2024;00016;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00011/2024;00016;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;1740.0;1740.0;0.0;1740.0;2025-11-20T04:41:00
00011/2024;00019;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00011/2024;00019;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;464.0;185.0;279.0;185.0;2025-11-20T04:41:00
00011/2024;00022;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00011/2024;00022;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;1044.0;544.0;500.0;544.0;2025-11-20T04:41:00
00011/2024;00024;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00011/2024;00024;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;1206.0;656.0;550.0;656.0;2025-11-20T04:41:00
00011/2024;00025;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00011/2024;00025;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;464.0;464.0;0.0;464.0;2025-11-20T04:41:00
00011/2024;00026;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00011/2024;00026;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;435.0;435.0;0.0;435.0;2025-11-20T04:41:00
00011/2024;00027;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00011/2024;00027;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;1610.0;1110.0;500.0;1110.0;2025-11-20T04:41:00
00011/2024;00028;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00011/2024;00028;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;20.0;10.0;10.0;10.0;2025-11-20T04:41:00
00011/2024;00029;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00011/2024;00029;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;1421.0;1221.0;200.0;1221.0;2025-11-20T04:41:00
00011/2024;00030;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00011/2024;00030;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;290.0;85.0;205.0;85.0;2025-11-20T04:41:00
00011/2024;00032;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00011/2024;00032;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;2146.0;1546.0;600.0;1546.0;2025-11-20T04:41:00
00011/2024;00033;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00011/2024;00033;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;174.0;174.0;0.0;174.0;2025-11-20T04:41:00
00011/2024;00036;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00011/2024;00036;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;1392.0;1392.0;0.0;1392.0;2025-11-20T04:41:00
00011/2024;00037;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00011/2024;00037;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;464.0;464.0;0.0;464.0;2025-11-20T04:41:00
00011/2024;00038;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00011/2024;00038;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;1031.0;531.0;500.0;531.0;2025-11-20T04:41:00
00011/2024;00039;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00011/2024;00039;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;77.0;53.0;24.0;53.0;2025-11-20T04:41:00
