id_licitacao_pncp;id_ata_pncp;numero_ata;numero_item;material_cod;material_nome;fornecedor_cnpj;fornecedor_nome;valor_unitario;qtd_homologada;valor_total_item
10673078000120-1-000038/2024;10673078000120-1-000038/2024-000002;00043/2024;00223;463832;VERDURA IN NATURA, TIPO ALFACE CRESPA;30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;11.3;840.0;9492.0
10673078000120-1-000038/2024;10673078000120-1-000038/2024-000002;00043/2024;00226;464376;FRUTA, TIPO BANANA MAÇÃ, APRESENTAÇÃO NATURAL;30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;10.33;200.0;2066.0
10673078000120-1-000038/2024;10673078000120-1-000038/2024-000002;00043/2024;00227;464380;FRUTA, TIPO BANANA NANICA/ BANANA D'ÁGUA, APRESENTAÇÃO NATURAL;30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;5.7;300.0;1710.0
10673078000120-1-000038/2024;10673078000120-1-000038/2024-000002;00043/2024;00228;463753;LEGUME IN NATURA, TIPO BATATA DOCE;30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;4.8;252.0;1209.6
10673078000120-1-000038/2024;10673078000120-1-000038/2024-000002;00043/2024;00229;463754;LEGUME IN NATURA, TIPO BATATA INGLESA;30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;8.47;336.0;2845.92
10673078000120-1-000038/2024;10673078000120-1-000038/2024-000002;00043/2024;00230;463764;LEGUME IN NATURA, TIPO BERINJELA;30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;6.65;252.0;1675.8
10673078000120-1-000038/2024;10673078000120-1-000038/2024-000002;00043/2024;00231;463767;LEGUME IN NATURA, TIPO BETERRABA;30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;5.91;336.0;1985.76
10673078000120-1-000038/2024;10673078000120-1-000038/2024-000002;00043/2024;00233;463781;LEGUME IN NATURA, TIPO CEBOLA BRANCA;30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;6.0;308.0;1848.0
10673078000120-1-000038/2024;10673078000120-1-000038/2024-000002;00043/2024;00234;463878;CONDIMENTO, TIPO CEBOLINHA, APRESENTAÇÃO NATURAL;30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;14.75;224.0;3304.0
10673078000120-1-000038/2024;10673078000120-1-000038/2024-000002;00043/2024;00235;463770;LEGUME IN NATURA, TIPO CENOURA;30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;9.6;448.0;4300.8
10673078000120-1-000038/2024;10673078000120-1-000038/2024-000002;00043/2024;00237;463876;CONDIMENTO, TIPO COENTRO, APRESENTAÇÃO NATURAL;30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;15.67;224.0;3510.08
10673078000120-1-000038/2024;10673078000120-1-000038/2024-000002;00043/2024;00238;463822;VERDURA IN NATURA, TIPO COUVE;30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;13.9;644.0;8951.6
10673078000120-1-000038/2024;10673078000120-1-000038/2024-000002;00043/2024;00239;462601;DOCE LEITE, TIPO TRADICIONAL, PRAZO VALIDADE MÍNIMO 12 MESES, CARACTERÍSTICA ADICIONAL ISENTO DE AMIDO;30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;18.75;280.0;5250.0
10673078000120-1-000038/2024;10673078000120-1-000038/2024-000002;00043/2024;00243;241343;FÓSFORO, MATERIAL CORPO MADEIRA, COR CABEÇA VERMELHA, TIPO LONGO;30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;4.56;20.0;91.2
10673078000120-1-000038/2024;10673078000120-1-000038/2024-000002;00043/2024;00244;464392;FRUTA, TIPO GOIABA VERMELHA, APRESENTAÇÃO NATURAL;30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;10.33;200.0;2066.0
10673078000120-1-000038/2024;10673078000120-1-000038/2024-000002;00043/2024;00245;462679;DOCE NÃO CONFEITADO, TIPO MASSA, SABOR GOIABA;30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;22.33;280.0;6252.4
10673078000120-1-000038/2024;10673078000120-1-000038/2024-000002;00043/2024;00246;464393;FRUTA, TIPO LARANJA PERA, APRESENTAÇÃO NATURAL;30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;5.0;300.0;1500.0
10673078000120-1-000038/2024;10673078000120-1-000038/2024-000002;00043/2024;00247;447702;EMBUTIDO, TIPO LINGUIÇA CALABRESA, TAMANHO GROSSA, TIPO PREPARAÇÃO DEFUMADA, ESTADO DE CONSERVAÇÃO RESFRIADO(A);30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;25.49;448.0;11419.52
10673078000120-1-000038/2024;10673078000120-1-000038/2024-000002;00043/2024;00250;463795;LEGUME IN NATURA, TIPO MANDIOCA/ AIPIM;30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;5.99;168.0;1006.32
10673078000120-1-000038/2024;10673078000120-1-000038/2024-000002;00043/2024;00251;464374;FRUTA, TIPO ABACAXI PÉROLA, APRESENTAÇÃO NATURAL;30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;9.57;200.0;1914.0
10673078000120-1-000038/2024;10673078000120-1-000038/2024-000002;00043/2024;00252;463699;GORDURA VEGETAL, TIPO MARGARINA, SUBTIPO CREMOSA, COMPOSIÇÃO BÁSICA MÍNIMO DE 80% DE GORDURA, SABOR COM SAL;30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;16.1;28.0;450.8
10673078000120-1-000038/2024;10673078000120-1-000038/2024-000002;00043/2024;00254;464418;FRUTA, TIPO MELANCIA VERMELHA, APRESENTAÇÃO NATURAL;30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;3.69;300.0;1107.0
10673078000120-1-000038/2024;10673078000120-1-000038/2024-000002;00043/2024;00255;464422;FRUTA, TIPO MELÃO AMARELO, APRESENTAÇÃO NATURAL;30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;5.85;200.0;1170.0
10673078000120-1-000038/2024;10673078000120-1-000038/2024-000002;00043/2024;00258;460402;PÃO, BASE DE FARINHA DE TRIGO REFINADA, TIPO DE FORMA, TIPO ADICIONAL DE LEITE , APRESENTAÇÃO FATIADO, TIPO EMBALAGEM EMBALAGEM INDIVIDUAL;30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;0.94;22400.0;21056.0
10673078000120-1-000038/2024;10673078000120-1-000038/2024-000002;00043/2024;00260;463809;LEGUME IN NATURA, TIPO PIMENTÃO VERDE;30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;9.19;84.0;771.96
10673078000120-1-000038/2024;10673078000120-1-000038/2024-000002;00043/2024;00297;464393;FRUTA, TIPO LARANJA PERA, APRESENTAÇÃO NATURAL;30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;5.0;1000.0;5000.0
10673078000120-1-000038/2024;10673078000120-1-000038/2024-000002;00043/2024;00299;464401;FRUTA, TIPO MAÇÃ FUJI, APRESENTAÇÃO NATURAL;30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;8.37;800.0;6696.0
10673078000120-1-000038/2024;10673078000120-1-000038/2024-000002;00043/2024;00300;464405;FRUTA, TIPO MAMÃO FORMOSA, APRESENTAÇÃO NATURAL;30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;7.96;300.0;2388.0
10673078000120-1-000038/2024;10673078000120-1-000038/2024-000002;00043/2024;00319;463930;CONDIMENTO, TIPO SALSA, APRESENTAÇÃO NATURAL;30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;18.34;264.0;4841.76
10673078000120-1-000038/2024;10673078000120-1-000038/2024-000002;00043/2024;00325;464436;FRUTA, TIPO TANGERINA PONCAN, APRESENTAÇÃO NATURAL;30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;8.95;700.0;6265.0
10673078000120-1-000038/2024;10673078000120-1-000038/2024-000002;00043/2024;00326;463806;LEGUME IN NATURA, TIPO TOMATE SALADA;30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;7.25;883.0;6401.75
10673078000120-1-000038/2024;10673078000120-1-000038/2024-000002;00043/2024;00327;463814;LEGUME IN NATURA, TIPO 1 VAGEM MANTEIGA;30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;10.1;895.0;9039.5
10673078000120-1-000038/2024;10673078000120-1-000038/2024-000002;00043/2024;00328;463797;LEGUME IN NATURA, TIPO MILHO VERDE;30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;8.02;693.0;5557.86
10673078000120-1-000038/2024;10673078000120-1-000038/2024-000002;00043/2024;00329;481412;LEGUME IN NATURA*, CARACTERÍSTICAS ADICIONAIS EXTRA, 1º QUALIDADE, TIPO INHAME , ESPÉCIE COMUM;30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;9.17;198.0;1815.66
10673078000120-1-000038/2024;10673078000120-1-000038/2024-000002;00043/2024;00331;463832;VERDURA IN NATURA, TIPO ALFACE CRESPA;30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;11.3;1422.0;16068.6
10673078000120-1-000038/2024;10673078000120-1-000038/2024-000002;00043/2024;00332;458904;ARROZ BENEFICIADO, TIPO AGULHINHA/BRANCO, SUBGRUPO POLIDO, CLASSE LONGO FINO, QUALIDADE TIPO 1;30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;27.44;1458.0;40007.52
10673078000120-1-000038/2024;10673078000120-1-000038/2024-000002;00043/2024;00333;463781;LEGUME IN NATURA, TIPO CEBOLA BRANCA;30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;6.0;296.0;1776.0
10673078000120-1-000038/2024;10673078000120-1-000038/2024-000002;00043/2024;00334;463878;CONDIMENTO, TIPO CEBOLINHA, APRESENTAÇÃO NATURAL;30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;14.75;296.0;4366.0
10673078000120-1-000038/2024;10673078000120-1-000038/2024-000002;00043/2024;00335;463770;LEGUME IN NATURA, TIPO CENOURA;30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;7.5;1538.0;11535.0
10673078000120-1-000038/2024;10673078000120-1-000038/2024-000002;00043/2024;00336;463876;CONDIMENTO, TIPO COENTRO, APRESENTAÇÃO NATURAL;30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;15.67;296.0;4638.32
10673078000120-1-000038/2024;10673078000120-1-000038/2024-000002;00043/2024;00337;463831;VERDURA IN NATURA, TIPO COUVE-FLOR;30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;10.54;89.0;938.06
10673078000120-1-000038/2024;10673078000120-1-000038/2024-000002;00043/2024;00338;463822;VERDURA IN NATURA, TIPO COUVE;30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;13.9;593.0;8242.7
10673078000120-1-000038/2024;10673078000120-1-000038/2024-000002;00043/2024;00339;462601;DOCE LEITE, TIPO TRADICIONAL, PRAZO VALIDADE MÍNIMO 12 MESES, CARACTERÍSTICA ADICIONAL ISENTO DE AMIDO;30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;18.75;185.0;3468.75
10673078000120-1-000038/2024;10673078000120-1-000038/2024-000002;00043/2024;00340;462823;LEGUME EM CONSERVA, TIPO ERVILHA;30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;30.12;37.0;1114.44
10673078000120-1-000038/2024;10673078000120-1-000038/2024-000002;00043/2024;00341;464392;FRUTA, TIPO GOIABA VERMELHA, APRESENTAÇÃO NATURAL;30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;10.33;267.0;2758.11
10673078000120-1-000038/2024;10673078000120-1-000038/2024-000002;00043/2024;00342;462679;DOCE NÃO CONFEITADO, TIPO MASSA, SABOR GOIABA;30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;22.33;185.0;4131.05
10673078000120-1-000038/2024;10673078000120-1-000038/2024-000002;00043/2024;00343;293348;GUARDANAPO DE PAPEL, MATERIAL CELULOSE, LARGURA 22 CM, COMPRIMENTO 23 CM, COR BRANCA, TIPO FOLHAS SIMPLES;30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;4.22;20.0;84.4
10673078000120-1-000038/2024;10673078000120-1-000038/2024-000002;00043/2024;00344;464393;FRUTA, TIPO LARANJA PERA, APRESENTAÇÃO NATURAL;30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;4.94;267.0;1318.98
10673078000120-1-000038/2024;10673078000120-1-000038/2024-000002;00043/2024;00345;464374;FRUTA, TIPO ABACAXI PÉROLA, APRESENTAÇÃO NATURAL;30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;9.14;267.0;2440.38
10673078000120-1-000038/2024;10673078000120-1-000038/2024-000002;00043/2024;00346;463699;GORDURA VEGETAL, TIPO MARGARINA, SUBTIPO CREMOSA, COMPOSIÇÃO BÁSICA MÍNIMO DE 80% DE GORDURA, SABOR COM SAL;30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;16.0;178.0;2848.0
10673078000120-1-000038/2024;10673078000120-1-000038/2024-000002;00043/2024;00347;463791;LEGUME IN NATURA, TIPO MAXIXE;30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;9.61;534.0;5131.74
10673078000120-1-000038/2024;10673078000120-1-000038/2024-000002;00043/2024;00353;464436;FRUTA, TIPO TANGERINA PONCAN, APRESENTAÇÃO NATURAL;30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;8.95;578.0;5173.1
10673078000120-1-000038/2024;10673078000120-1-000038/2024-000002;00043/2024;00354;463806;LEGUME IN NATURA, TIPO TOMATE SALADA;30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;7.25;1526.0;11063.5
10673078000120-1-000038/2024;10673078000120-1-000038/2024-000002;00043/2024;00355;463814;LEGUME IN NATURA, TIPO 1 VAGEM MANTEIGA;30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;10.1;333.0;3363.3
10673078000120-1-000038/2024;10673078000120-1-000038/2024-000002;00043/2024;00356;463824;VERDURA IN NATURA, TIPO ESPINAFRE;30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;9.25;464.0;4292.0
10673078000120-1-000038/2024;10673078000120-1-000038/2024-000002;00043/2024;00357;293348;GUARDANAPO DE PAPEL, MATERIAL CELULOSE, LARGURA 22 CM, COMPRIMENTO 23 CM, COR BRANCA, TIPO FOLHAS SIMPLES;30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;4.33;30.0;129.9
10673078000120-1-000038/2024;10673078000120-1-000038/2024-000002;00043/2024;00358;463809;LEGUME IN NATURA, TIPO PIMENTÃO VERDE;30553576000147;D. DA SILVA DUARTE TRANSPORTE LTDA;9.19;46.0;422.74
10673078000120-1-000034/2024;10673078000120-1-000034/2024-000009;00017/2024;00002;370715;APITO, MATERIAL PLÁSTICO, APLICAÇÃO ESPORTE, TAMANHO MÉDIO, CARACTERÍSTICAS ADICIONAIS COM DEDAL, COR PRETA, TIPO FOX.;19444651000107;K.S. ARTIGOS ESPORTIVOS LTDA;11.7;38.0;444.6
10673078000120-1-000034/2024;10673078000120-1-000034/2024-000009;00017/2024;00005;450241;BOLA FUTEBOL, MATERIAL POLIURETANO, PESO CHEIA 410 A 450 G, CARACTERÍSTICAS ADICIONAIS CÂMARA DE BUTIL, MIOLO REMOVÍVEL E LUBRIFICADO, CIRCUNFERÊNCIA 68 A 70 CM, MODELO FUTEBOL DE CAMPO;19444651000107;K.S. ARTIGOS ESPORTIVOS LTDA;145.12;23.0;3337.76
10673078000120-1-000034/2024;10673078000120-1-000034/2024-000009;00017/2024;00014;480258;PLACAR POLIESPORTIVO, MATERIAL PVC, TIPO MANUAL, CARACTERÍSTICAS ADICIONAIS PLAQUETAS EM PVC, DE MESA;19444651000107;K.S. ARTIGOS ESPORTIVOS LTDA;167.97;20.0;3359.4
10673078000120-1-000034/2024;10673078000120-1-000034/2024-000009;00017/2024;00017;238785;RAQUETE  ESPORTIVA, MATERIAL CORPO MADEIRA, REVESTIMENTO CORPO BORRACHA, TAMANHO ÚNICO, COR PRETA, APLICAÇÃO TÊNIS DE MESA, CARACTERÍSTICAS ADICIONAIS 2 LADOS REVESTIDOS;19444651000107;K.S. ARTIGOS ESPORTIVOS LTDA;36.36;96.0;3490.56
10673078000120-1-000034/2024;10673078000120-1-000034/2024-000009;00017/2024;00031;450272;BOLA DE TÊNIS DE MESA, MATERIAL ACETATO DE CELULOIDE, PESO 2,74 G, CARACTERÍSTICAS ADICIONAIS APROVADA PELA FEDERAÇÃO INTERNACIONAL DE TÊNIS;19444651000107;K.S. ARTIGOS ESPORTIVOS LTDA;3.4;850.0;2890.0
10673078000120-1-000034/2024;10673078000120-1-000034/2024-000009;00017/2024;00037;467076;EQUIPAMENTO / ACESSÓRIOS DESPORTO, MATERIAL FIBRA DE AÇO, TIPO BARRA TRANSVERSAL, DIMENSÕES 4 M X 3 CM, USO SALTO EM ALTURA;19444651000107;K.S. ARTIGOS ESPORTIVOS LTDA;433.79;20.0;8675.8
10673078000120-1-000034/2024;10673078000120-1-000034/2024-000009;00017/2024;00044;604824;EQUIPAMENTO / ACESSÓRIOS DESPORTO, MATERIAL METAL/MADEIRA, TIPO DISCO, USO ARREMESSO, CARACTERÍSTICAS ADICIONAIS DIÂMETRO CENTRAL: CERCA DE 55 MM, PESO: 1KG, DIâMETRO 180 MM;19444651000107;K.S. ARTIGOS ESPORTIVOS LTDA;178.9;31.0;5545.9
10673078000120-1-000034/2024;10673078000120-1-000034/2024-000009;00017/2024;00045;604826;EQUIPAMENTO / ACESSÓRIOS DESPORTO, MATERIAL BORRACHA, TIPO DISCO, USO ARREMESSO, CARACTERÍSTICAS ADICIONAIS PESO: 1KG, DIâMETRO 180 MM;19444651000107;K.S. ARTIGOS ESPORTIVOS LTDA;60.97;27.0;1646.19
10673078000120-1-000034/2024;10673078000120-1-000034/2024-000009;00017/2024;00046;604825;EQUIPAMENTO / ACESSÓRIOS DESPORTO, MATERIAL BORRACHA, TIPO DISCO, USO ARREMESSO, CARACTERÍSTICAS ADICIONAIS PESO: 2KG, DIâMETRO 220 MM;19444651000107;K.S. ARTIGOS ESPORTIVOS LTDA;78.0;34.0;2652.0
10673078000120-1-000034/2024;10673078000120-1-000034/2024-000009;00017/2024;00055;604846;EQUIPAMENTO / ACESSÓRIOS DESPORTO, MATERIAL AÇO/CHUMBO, TIPO PÊSO, USO ARREMESSO, CARACTERÍSTICAS ADICIONAIS ESFÉRICO, SUPERFÍCIE: LISA, PESO: 5KG, DIâMETRO 115 MM;19444651000107;K.S. ARTIGOS ESPORTIVOS LTDA;207.46;13.0;2696.98
10673078000120-1-000034/2024;10673078000120-1-000034/2024-000009;00017/2024;00056;604847;EQUIPAMENTO / ACESSÓRIOS DESPORTO, MATERIAL AÇO/CHUMBO, TIPO PÊSO, USO ARREMESSO, CARACTERÍSTICAS ADICIONAIS ESFÉRICO, SUPERFÍCIE: LISA, PESO: 4KG, DIâMETRO 103 MM;19444651000107;K.S. ARTIGOS ESPORTIVOS LTDA;175.0;15.0;2625.0
10673078000120-1-000034/2024;10673078000120-1-000034/2024-000009;00017/2024;00061;480139;APARELHO / EQUIPAMENTO PARA CONDICIONAMENTO FÍSICO, TIPO BANCO REGULÁVEL, MATERIAL AÇO, AÇO CARBONO, ALUMÍNIO, POLIETILENO, POLIAMID A, APLICAÇÃO CONDICIONAMENTO FÍSICO, CARACTERISTICAS ADICIONAIS SUPINO INCLINADO;19444651000107;K.S. ARTIGOS ESPORTIVOS LTDA;1700.0;14.0;23800.0
10673078000120-1-000034/2024;10673078000120-1-000034/2024-000009;00017/2024;00067;439834;ANILHA, MATERIAL FERRO, ACABAMENTO SUPERFICIAL EMBORRACHADO, COR PRETA, PESO 20 KG;19444651000107;K.S. ARTIGOS ESPORTIVOS LTDA;241.42;52.0;12553.84
10673078000120-1-000034/2024;10673078000120-1-000034/2024-000009;00017/2024;00074;460541;APARELHO / EQUIPAMENTO PARA CONDICIONAMENTO FÍSICO, TIPO FITA DE SUSPENSÃO, MATERIAL NYLON, APLICAÇÃO CONDICIONAMENTO FÍSICO, CARACTERISTICAS ADICIONAIS PEGADORES EMBORRACHADOS, COM MOSQUETÃO E ARGOLAS, DIMENSÕES 170 CM;19444651000107;K.S. ARTIGOS ESPORTIVOS LTDA;82.97;20.0;1659.4
10673078000120-1-000034/2024;10673078000120-1-000034/2024-000009;00017/2024;00086;609935;FLUTUADOR DE USO PESSOAL, MATERIAL ESPUMA, DIMENSÕES 2,5 M X 8 MM, CAPACIDADE 100 A 120 KG;19444651000107;K.S. ARTIGOS ESPORTIVOS LTDA;37.42;20.0;748.4
10673078000120-1-000034/2024;10673078000120-1-000034/2024-000013;00032/2024;00035;462561;EQUIPAMENTO / ACESSÓRIOS DESPORTO, MATERIAL POLIÉSTER, TIPO SLACKLINE, USO TREINAMENTO DE SALTOS, CAMBALHOTAS, CARACTERÍSTICAS ADICIONAIS 15M COMPRIMENTO, CATRACA E PROTETOR DE ÁRVORE;34978393000124;BRAVO COMERCIO E SERVICOS ADMINISTRATIVOS LTDA;162.0;22.0;3564.0
10673078000120-1-000034/2024;10673078000120-1-000034/2024-000014;00033/2024;00022;486661;MODELO ANATÔMICO PARA FINS DIDÁTICOS, MATERIAL RESINA PLÁSTICA RÍGIDA, TAMANHO 178 X 44 X 44 CM, TIPO ESQUELETO HUMANO, APLICAÇÃO TREINAMENTO, CARACTERÍSTICAS ADICIONAIS COR NATURAL, COMPLETO COM DETALHES ANATÔMICOS, ACESSÓRIOS SUPORTE COM RODAS;43287805000170;E CAMPREGUER COMEX LTDA;1095.84;7.0;7670.88
10673078000120-1-000034/2024;10673078000120-1-000034/2024-000020;00027/2024;00099;356675;TRENA, MATERIAL FIBRA VIDRO, LARGURA LÂMINA 25 MM, COMPRIMENTO 100 M, CARACTERÍSTICAS ADICIONAIS ENROLAMENTO AUTOMÁTICO COM TRAVA, ESPESSURA 1 MM, TIPO COMUM, COR AMARELA;06043786000100;RNL TRADE AND FACILITIES LTDA;97.53;6.0;585.18
10673078000120-1-000034/2024;10673078000120-1-000034/2024-000021;00039/2024;00006;343576;BOLA FUTSAL, MATERIAL POLIURETANO, PESO CHEIA 410 A 440 G, CIRCUNFERÊNCIA 61 A 64 CM, CARACTERÍSTICAS ADICIONAIS SEM COSTURA, VÁLVULA REMOVÍVEL E LUBRIFICADA , COR BRANCA, TIPO OFICIAL;42542512000120;T2R COMERCIO DE ARTIGOS ESPORTIVOS E SERVICOS LTDA;142.52;261.0;37197.72
10673078000120-1-000034/2024;10673078000120-1-000034/2024-000020;00027/2024;00012;223765;CONE SINALIZAÇÃO, MATERIAL COMPOSTO SINTÉTICO, ALTURA 500 MM, LARGURA BASE 273 MM, COR LARANJA COM 2 FAIXAS BRANCAS, PESO 0,636 KG, CARACTERÍSTICAS ADICIONAIS FLEXÍVEL IMPACTO VEÍCULOS;06043786000100;RNL TRADE AND FACILITIES LTDA;20.75;170.0;3527.5
10673078000120-1-000043/2024;10673078000120-1-000043/2024-000001;00071/2024;00001;482813;TRATOR, POTÊNCIA MÍNIMO 105 CV, TIPO COMBUSTÍVEL DIESEL, TIPO MOTOR 4 CILINDROS, TURBO, TRAÇÃO 4X4, TIPO USO AGRÍCOLA, CARACTERÍSTICAS ADICIONAIS CABINADO, AR CONDICIONADO QUENTE E FRIO, TIPO TRATOR;40551745001135;MASON EQUIPAMENTOS AGRICOLAS LTDA;699000.0;3.0;2097000.0
10673078000120-1-000034/2024;10673078000120-1-000034/2024-000023;00030/2024;00033;462134;BÚSSOLA NAVEGAÇÃO, MATERIAL ALUMÍNIO, MODELO BRUNTON, TIPO PRECISÃO;11456144000173;ALTITUDE COMERCIO DE EQUIPAMENTOS ESPORTIVOS LTDA;47.61;94.0;4475.34
10673078000120-1-000036/2024;10673078000120-1-000036/2024-000001;00073/2024;00001;24325;Prestação de Serviço de Jardinagem 44h semanais;35604126000150;AMERICA MIX COMERCIO DE MATERIAIS DE CONSTRUCAO E SERVICOS DE MANUTENCAO PREDIAL;54686.21;1.0;54686.21
10673078000120-1-000036/2024;10673078000120-1-000036/2024-000001;00073/2024;00002;1627;Manutenção / Reforma Predial- Oficial de manutenção 44h;35604126000150;AMERICA MIX COMERCIO DE MATERIAIS DE CONSTRUCAO E SERVICOS DE MANUTENCAO PREDIAL;68349.94;1.0;68349.94
10673078000120-1-000036/2024;10673078000120-1-000036/2024-000001;00073/2024;00003;8729;Prestação de Serviços de Portaria / Recepção - Porteiro 44h ( 2 posto);35604126000150;AMERICA MIX COMERCIO DE MATERIAIS DE CONSTRUCAO E SERVICOS DE MANUTENCAO PREDIAL;46000.0;2.0;92000.0
10673078000120-1-000036/2024;10673078000120-1-000036/2024-000001;00073/2024;00021;24325;Prestação de Serviço de Jardinagem - Jardineiro 44h;35604126000150;AMERICA MIX COMERCIO DE MATERIAIS DE CONSTRUCAO E SERVICOS DE MANUTENCAO PREDIAL;67702.37;1.0;67702.37
10673078000120-1-000036/2024;10673078000120-1-000036/2024-000001;00073/2024;00022;1627;Manutenção / Reforma Predial - Oficial de manutenção 44h;35604126000150;AMERICA MIX COMERCIO DE MATERIAIS DE CONSTRUCAO E SERVICOS DE MANUTENCAO PREDIAL;73029.48;1.0;73029.48
10673078000120-1-000036/2024;10673078000120-1-000036/2024-000001;00073/2024;00023;8729;Prestação de Serviços de Portaria - Portaria 12x36 (2 empregados por posto);35604126000150;AMERICA MIX COMERCIO DE MATERIAIS DE CONSTRUCAO E SERVICOS DE MANUTENCAO PREDIAL;103949.86;1.0;103949.86
10673078000120-1-000036/2024;10673078000120-1-000036/2024-000001;00073/2024;00024;8729;Prestação de Serviços de Portaria - Recepcionista 44h;35604126000150;AMERICA MIX COMERCIO DE MATERIAIS DE CONSTRUCAO E SERVICOS DE MANUTENCAO PREDIAL;47366.66;2.0;94733.32
10673078000120-1-000036/2024;10673078000120-1-000036/2024-000001;00073/2024;00025;15300;Agropecuária - Serviços Auxiliares - Auxiliar operacional de campo 44h;35604126000150;AMERICA MIX COMERCIO DE MATERIAIS DE CONSTRUCAO E SERVICOS DE MANUTENCAO PREDIAL;56630.35;4.0;226521.4
10673078000120-1-000036/2024;10673078000120-1-000036/2024-000001;00073/2024;00026;15300;Agropecuária - Serviços Auxiliares - Caseiro 44h;35604126000150;AMERICA MIX COMERCIO DE MATERIAIS DE CONSTRUCAO E SERVICOS DE MANUTENCAO PREDIAL;49711.86;1.0;49711.86
10673078000120-1-000036/2024;10673078000120-1-000036/2024-000001;00073/2024;00027;5380;Prestação de Serviços de Apoio Administrativo - Inspetor de moradia estudantil  44h;35604126000150;AMERICA MIX COMERCIO DE MATERIAIS DE CONSTRUCAO E SERVICOS DE MANUTENCAO PREDIAL;66108.27;1.0;66108.27
10673078000120-1-000036/2024;10673078000120-1-000036/2024-000001;00073/2024;00028;24325;Prestação de Serviço de Jardinagem - Jardineiro 44h;35604126000150;AMERICA MIX COMERCIO DE MATERIAIS DE CONSTRUCAO E SERVICOS DE MANUTENCAO PREDIAL;67262.65;2.0;134525.3
10673078000120-1-000036/2024;10673078000120-1-000036/2024-000001;00073/2024;00029;1627;Manutenção / Reforma Predial - Oficial de manutenção 44h;35604126000150;AMERICA MIX COMERCIO DE MATERIAIS DE CONSTRUCAO E SERVICOS DE MANUTENCAO PREDIAL;74033.86;1.0;74033.86
10673078000120-1-000036/2024;10673078000120-1-000036/2024-000001;00073/2024;00030;18783;Operador Máquina e Equipamentos de uso geral - Tratorista 44h;35604126000150;AMERICA MIX COMERCIO DE MATERIAIS DE CONSTRUCAO E SERVICOS DE MANUTENCAO PREDIAL;68956.88;1.0;68956.88
